gene_id,Sig0alP,tmhmm,SwissProt_ID,SwissProt_Description,Blue1,Blue2,Blue3,Dark1,Dark2,Dark3,Yellow1,Yellow2,Yellow3
g_00317,0,0,Q9P775.1,RecName: Full=Uncharacterized WD repeat-containing protein C17D11.16,7.02874,4.121644,3.18545,0,0,0,0,0.091695,0
g_00320,0,0,P39083.1,RecName: Full=Rho-type GTPase-activating protein 1,5.785038,1.521107,1.133509,0.060864,0,0.049274,0.359707,0.39727,0.055641
g_00322,0,0,NA,NA,1.382973,1.716487,2.409495,34.43419,28.735546,50.834768,29.210232,25.747178,37.471343
g_00325,0,1,P47154.1,RecName: Full=CAAX prenyl protease 1; AltName: Full=A-factor-converting enzyme; AltName: Full=Prenyl protein-specific endoprotease 1; Short=PPSEP 1,16.62886,2.865875,2.563451,0,0.013666,0.10071,0.046417,0,0
g_00327,0,0,NA,NA,8.509162,14.725472,12.465319,0.129699,0.233596,0.622175,0.268344,0.11838,0.041301
g_00335,0,0,A4VJB3.2,RecName: Full=Alanine--tRNA ligase; AltName: Full=Alanyl-tRNA synthetase; Short=AlaRS,10.082118,4.43808,2.994017,12.512766,14.438973,8.41414,13.4501,5.340086,7.020109
g_00338,0,1,Q9ZM68.1,RecName: Full=CDP-diacylglycerol--serine O-phosphatidyltransferase; AltName: Full=Phosphatidylserine synthase,5.201001,5.710297,7.06836,72.99804,73.533906,86.013799,72.758175,66.293281,88.100344
g_00339,0,0,P23883.2,RecName: Full=NADP/NAD-dependent aldehyde dehydrogenase PuuC; Short=ALDH; AltName: Full=3-hydroxypropionaldehyde dehydrogenase; AltName: Full=Gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase; Short=Gamma-Glu-gamma-aminobutyraldehyde dehydrogenase,4.76032,5.209323,4.402094,0.913586,0.395034,0.324081,0.261076,0.419162,0.748231
g_00340,0,0,P41835.1,RecName: Full=Thiamine biosynthetic bifunctional enzyme; Includes: RecName: Full=Thiamine-phosphate synthase; Short=TP synthase; Short=TPS; AltName: Full=Thiamine-phosphate pyrophosphorylase; Short=TMP pyrophosphorylase; Short=TMP-PPase; Includes: RecName: Full=Hydroxyethylthiazole kinase; AltName: Full=4-methyl-5-beta-hydroxyethylthiazole kinase; Short=TH kinase; Short=THZ kinase,7.306148,4.638074,6.669562,0,0,0,0,0,0
g_00342,0,0,NA,NA,2.425259,2.639369,3.252321,7.321954,12.387123,18.261225,22.827198,9.991174,17.124077
g_00343,0,0,NA,NA,4.033673,4.142144,4.710014,67.217008,69.170207,55.126663,67.296653,61.428051,58.015336
g_00350,0,0,A4VQZ0.2,RecName: Full=Leucine--tRNA ligase; AltName: Full=Leucyl-tRNA synthetase; Short=LeuRS,10.269587,5.531576,5.114229,10.585393,16.054501,7.976923,17.237044,3.996549,4.895698
g_00351,0,0,P38333.1,RecName: Full=Essential nuclear protein 1,14.689143,3.853663,3.824865,0,0,0.097503,0,0,0
g_00352,0,0,Q5UNW1.1,RecName: Full=Uncharacterized protein R707,8.591665,3.106164,2.521744,0.070019,0.035064,0.099951,0,0.060574,0
g_00353,0,0,Q9RYG9.1,RecName: Full=Aldehyde dehydrogenase,6.343508,3.072978,1.019135,0.16518,0.365326,0.237945,0.095474,0.174035,0.832502
g_00354,0,0,P72173.2,RecName: Full=Aspartate aminotransferase; Short=AspAT; AltName: Full=Transaminase A,3.576506,1.738699,1.754569,2.286537,3.281552,4.833007,2.830088,1.308667,1.412345
g_00357,0,0,Q9P7F4.1,RecName: Full=Zinc-type alcohol dehydrogenase-like protein C2E1P3.01,44.759067,13.382591,8.755064,0.459917,0.359801,0.594832,0.201784,0.071371,0
g_00358,0,0,P78712.2,RecName: Full=Actin-related protein 3; AltName: Full=Actin-like protein 3,11.25977,4.52643,2.031287,0,0,0.10734,0,0,0
g_00360,0,0,NA,NA,3.849967,11.240873,8.568043,1.442289,1.443972,1.201242,0.753146,1.085722,0.372301
g_00361,0,0,F4KFV7.1,"RecName: Full=DExH-box ATP-dependent RNA helicase DExH18, mitochondrial; AltName: Full=ATP-dependent RNA helicase SUV3L; Short=AtSUV3L; AltName: Full=Protein SUPPRESSOR OF VAR 3-like; Flags: Precursor",6.502554,2.132957,2.117011,0,0,0.176851,0,0,0.058666
g_00362,0,0,NA,NA,2.593801,2.375607,3.314956,35.492381,40.925173,21.396245,39.196447,42.399288,46.198518
g_00366,0,0,NA,NA,3.941217,2.027068,1.861448,0.126072,0,0.027529,0.510305,0.52759,0.172206
g_00370,0,0,P06134.2,RecName: Full=Bifunctional transcriptional activator/DNA repair enzyme Ada; AltName: Full=Regulatory protein of adaptive response; Includes: RecName: Full=Methylphosphotriester-DNA--protein-cysteine S-methyltransferase; AltName: Full=Methylphosphotriester-DNA methyltransferase; Includes: RecName: Full=Methylated-DNA--protein-cysteine methyltransferase; AltName: Full=O6-methylguanine-DNA alkyltransferase,9.553558,2.557091,1.094062,0,0,0,0.064503,0,0
g_00371,0,0,Q9HUJ8.1,RecName: Full=DNA topoisomerase 4 subunit B; AltName: Full=Topoisomerase IV subunit B,1.003427,0.831811,0.577597,8.684937,11.26928,13.932754,15.870634,10.230224,14.953426
g_00372,0,0,P40383.1,RecName: Full=5'-3' exoribonuclease 1; AltName: Full=Exonuclease 2; AltName: Full=Exonuclease II; Short=Exo II; AltName: Full=p140,19.157027,7.604266,8.718701,0.116769,0.079508,0.152901,2.463536,2.94039,0.231879
g_00375,0,1,NA,NA,5.709732,10.844244,8.608883,0.761524,0.50676,0.803742,0.418548,0.770433,0.626575
g_00376,0,1,Q6CMK7.1,RecName: Full=Delta 8-(E)-sphingolipid desaturase,4.503493,4.856998,6.350401,0,0,0,0,0,0
g_00378,0,0,A5D7C2.1,RecName: Full=Protein SDA1 homolog; AltName: Full=SDA1 domain-containing protein 1,8.340867,2.116877,3.039585,0.158197,0,0.048693,0.261793,0.192319,0.067552
g_00382,0,1,NA,NA,9.332539,2.774386,3.208215,0,0.012527,0.033807,1.683384,1.048267,0.064111
g_00383,0,0,NA,NA,7.90407,1.377904,0.867187,0.113084,0,0,1.110795,1.214163,0.607295
g_00385,0,0,Q6C2Y6.1,RecName: Full=Metacaspase-1; Flags: Precursor,8.159065,2.729706,1.751159,0.068459,0,0,0.182996,0,0
g_00386,0,1,Q99LQ7.1,RecName: Full=Transmembrane protein 189,7.304852,7.871718,7.117458,0.07386,0.259657,0.132152,1.232199,2.112212,0.203685
g_00387,0,0,NA,NA,4.729368,2.15201,2.516091,0,0,0.034693,0.318227,0.558854,0
g_00388,0,0,O51859.2,RecName: Full=DNA gyrase subunit B,6.752458,7.271808,6.316799,0.707422,0.752825,0.894235,1.069573,1.059318,1.585416
g_00389,0,0,NA,NA,2.02525,0.688528,0.828414,4.594125,2.430738,1.43531,1.172684,1.076051,0.819809
g_00390,0,1,Q8X1Z7.1,RecName: Full=Siderophore iron transporter mirA; AltName: Full=Enterobactin permease; AltName: Full=Major facilitator iron-regulated transporter A,7.596266,2.085282,1.143526,0,0,0.146321,0.370084,0.061884,0
g_00391,0,1,Q12674.1,RecName: Full=Probable phospholipid-transporting ATPase DNF3; AltName: Full=Aminophospholipid translocase; Short=APT; AltName: Full=Phospholipid translocase; Short=PLT,13.564637,2.746254,1.884591,0,0.062463,0.108954,0.03488,0.064159,0.078326
g_00392,0,0,Q54Y26.1,RecName: Full=Probable serine/threonine-protein kinase ndrA; AltName: Full=Nuclear DBF2-related kinase A,6.926664,2.310399,2.182571,0,0,0,1.254757,0.856143,0.028561
g_00394,0,0,NA,NA,4.022838,5.227706,2.259148,0.062994,0,0.048149,0.049263,0,0
g_00400,0,0,NA,NA,37.560064,0.748393,0.650555,1.899878,0.132599,0.176043,18.448303,10.600055,3.422335
g_00406,0,0,NA,NA,8.489956,1.109495,0.596036,0,0,0,0.334834,0.088451,0.269427
g_00407,0,0,Q2JQ88.1,RecName: Full=Urease subunit alpha; AltName: Full=Urea amidohydrolase subunit alpha,31.641042,58.389441,75.346255,0.093522,0.222563,1.435645,0.086146,0.505153,0.201957
g_00409,0,0,NA,NA,2.497412,0.768699,0.452226,3.955071,5.115904,4.246899,3.852956,1.451496,3.176483
g_00412,0,0,P72151.2,RecName: Full=B-type flagellin,2.671129,1.224865,0.80658,2.126169,2.300394,1.965477,2.420544,2.463185,1.414112
g_00414,0,1,O34849.1,RecName: Full=Glutamate synthase large subunit-like protein YerD,10.043404,20.299635,23.57689,2.38692,1.917267,6.238631,2.68901,2.143698,1.365446
g_00415,0,1,O14050.1,RecName: Full=Mechanosensitive ion channel protein Msy2,7.258854,2.401662,1.483347,0.07031,0,0,0,0,0
g_00416,0,0,P40341.2,RecName: Full=Mitochondrial respiratory chain complexes assembly protein YTA12; AltName: Full=Tat-binding homolog 12,5.873737,2.432479,2.861051,0.132183,0.095752,0.051026,0.144036,0.026727,0
g_00417,0,0,Q3SZK1.1,RecName: Full=Angio-associated migratory cell protein,5.170962,2.428514,1.748693,0.088717,0,0,0.497439,0.3932,0
g_00421,0,1,Q51463.2,RecName: Full=Flagellar M-ring protein,12.51912,4.848772,4.001362,38.587648,28.262078,44.478595,36.52639,53.418119,60.559394
g_00425,0,0,NA,NA,18.19186,9.058915,9.191428,0.09529,0,0.171115,2.201698,3.606192,0.279438
g_00426,0,0,NA,NA,4.443094,1.871096,1.376841,0.242785,0.402249,0.093722,0.125317,0.009063,1.041404
g_00427,0,0,P25357.2,RecName: Full=Probable DNA-binding protein SNT1; AltName: Full=SANT domain-containing protein 1,8.320541,2.113869,1.902095,0.032453,0.074517,0.093572,0.133462,0.072229,0.073081
g_00430,0,0,P25997.3,RecName: Full=Elongation factor 3; Short=EF-3,2.841867,3.758659,3.4285,0,0,0.049169,0,0,0
g_00434,0,0,Q00610.5,RecName: Full=Clathrin heavy chain 1; AltName: Full=Clathrin heavy chain on chromosome 17; Short=CLH-17,41.733658,20.838881,24.539379,0.455964,0.141554,0.39544,6.744489,7.589558,0.507662
g_00435,0,1,NA,NA,10.193723,5.221341,6.929305,0.200706,0.120294,0,1.732927,1.25199,0.210718
g_00436,0,0,P35182.1,RecName: Full=Protein phosphatase 2C homolog 1; Short=PP2C-1,4.020305,1.727984,1.303243,0.094717,0.242127,0.702939,0.546672,0.712445,0.435631
g_00437,0,0,Q6FQE9.1,RecName: Full=DNA damage-inducible protein 1,5.397609,1.852361,2.070531,0.047179,0,0.229513,0.054272,0,0
g_00438,0,0,Q9X6Y9.1,RecName: Full=4-hydroxy-tetrahydrodipicolinate reductase; Short=HTPA reductase,7.916765,10.736918,7.862981,134.398619,161.02028,169.357108,187.295614,146.997343,217.666467
g_00439,0,0,P50278.1,RecName: Full=6-phosphogluconolactonase-like protein 1,9.62693,3.14624,2.520822,0.15141,0,0.176832,0.029801,0.07534,0
g_00441,0,0,NA,NA,5.256876,1.743266,2.452894,0,0,0,1.194087,1.320462,0.057156
g_00442,0,0,Q7VY64.1,RecName: Full=Threonine--tRNA ligase; AltName: Full=Threonyl-tRNA synthetase; Short=ThrRS >Q7W912.1 RecName: Full=Threonine--tRNA ligase; AltName: Full=Threonyl-tRNA synthetase; Short=ThrRS >Q7WKF7.1 RecName: Full=Threonine--tRNA ligase; AltName: Full=Threonyl-tRNA synthetase; Short=ThrRS,10.462502,12.314965,12.639905,282.201763,246.333195,265.723948,299.328463,192.086675,209.966771
g_00443,0,0,P41042.2,RecName: Full=40S ribosomal protein S4,420.259523,180.709039,197.882101,5.499343,3.725301,3.801896,62.652222,84.560858,8.161997
g_00446,0,0,NA,NA,4.729719,2.382264,2.47461,0.274473,0,0,0.716333,1.232168,0.031859
g_00450,0,1,NA,NA,3.520777,1.458949,1.381287,6.396146,8.391091,8.24169,7.562695,2.91477,8.333705
g_00454,0,0,Q46444.1,RecName: Full=Quinohemoprotein alcohol dehydrogenase; Short=QH-ADH; AltName: Full=Alcohol dehydrogenase (azurin); AltName: Full=PQQ-containing alcohol dehydrogenase; AltName: Full=PQQ-dependent ADH; AltName: Full=Quinohaemoprotein ethanol dehydrogenase type I; Short=QH-EDHI; Flags: Precursor,2.809563,1.793562,1.258931,1.890678,3.775174,5.928103,1.641142,2.109543,2.785573
g_00456,0,0,Q875K1.1,RecName: Full=Sterol 24-C-methyltransferase; AltName: Full=Delta(24)-sterol C-methyltransferase,13.123229,4.547505,3.426694,0,0,0.146433,0.057814,0,0
g_00457,0,0,Q6BIH2.2,RecName: Full=Survival factor 1,11.498407,3.841983,3.52628,0,0.103518,0.058154,0.062907,0.057375,0
g_00459,0,0,P65671.1,RecName: Full=Sulfate adenylyltransferase subunit 2; AltName: Full=ATP-sulfurylase small subunit; AltName: Full=Sulfate adenylate transferase; Short=SAT >A1KI72.2 RecName: Full=Sulfate adenylyltransferase subunit 2; AltName: Full=ATP-sulfurylase small subunit; AltName: Full=Sulfate adenylate transferase; Short=SAT >A5U1Y3.2 RecName: Full=Sulfate adenylyltransferase subunit 2; AltName: Full=ATP-sulfurylase small subunit; AltName: Full=Sulfate adenylate transferase; Short=SAT >P9WIK0.1 RecName: Full=Sulfate adenylyltransferase subunit 2; AltName: Full=ATP-sulfurylase small subunit; AltName: Full=Sulfate adenylate transferase; Short=SAT >P9WIK1.1 RecName: Full=Sulfate adenylyltransferase subunit 2; AltName: Full=ATP-sulfurylase small subunit; AltName: Full=Sulfate adenylate transferase; Short=SAT,2.070649,2.554343,2.240098,0.603495,1.480419,0.840339,0.20324,0.29754,0.157138
g_00460,0,0,Q3TDN2.2,RecName: Full=FAS-associated factor 2; AltName: Full=UBX domain-containing protein 8,4.727461,1.931499,1.75825,0,0,0,1.742695,1.049421,0.186116
g_00462,0,0,NA,NA,3.339977,1.737865,1.331617,0.529132,0.569531,0.440346,0.380334,0.404426,0.371016
g_00467,1,0,P02992.1,"RecName: Full=Elongation factor Tu, mitochondrial; AltName: Full=tufM; Flags: Precursor",162.509196,50.064882,45.802288,0.896459,0.450106,1.95899,0.642455,0.896201,1.048655
g_00469,0,0,NA,NA,5.803978,5.576555,5.528345,1.673663,1.137558,1.218254,1.970937,2.034099,1.445902
g_00470,0,0,NA,NA,7.739147,1.783337,3.593913,0,0.060013,0,1.118325,1.022445,0
g_00471,0,0,P25888.3,RecName: Full=ATP-dependent RNA helicase RhlE,2.815605,2.993897,1.897277,3.810138,2.585662,7.593187,4.285416,1.73091,1.80977
g_00472,0,0,Q9H6R4.2,RecName: Full=Nucleolar protein 6; AltName: Full=Nucleolar RNA-associated protein; Short=Nrap,5.316558,3.871962,1.665268,0,0,0,0.344807,0.249897,0.028639
g_00477,0,0,Q9JJ00.1,RecName: Full=Phospholipid scramblase 1; Short=PL scramblase 1; AltName: Full=Ca(2+)-dependent phospholipid scramblase 1; AltName: Full=Transplantability-associated protein 1; Short=NOR1; Short=TRA1,10.289204,3.66371,3.736368,0.102337,0,0,2.461579,2.820944,0.41748
g_00479,0,0,B8B7X6.1,"RecName: Full=Probable D-2-hydroxyglutarate dehydrogenase, mitochondrial; Flags: Precursor",1.155451,1.138488,0.545746,17.755933,16.303998,21.050099,19.775291,19.551543,25.466701
g_00481,0,1,NA,NA,158.740029,6.784969,8.42499,3.21086,2.810659,0.510162,25.624283,11.10254,5.708047
g_00483,0,0,P43567.1,RecName: Full=Alanine--glyoxylate aminotransferase 1,25.09087,4.187157,4.305478,0,0,0,0,0.061837,0.061214
g_00484,0,0,Q07809.2,RecName: Full=Protein RecA; AltName: Full=Recombinase A,12.07212,14.973603,15.277994,0.856479,0.718497,0.389784,0.810221,0.617591,1.612853
g_00485,0,0,Q9I526.1,RecName: Full=Cysteine synthase B; Short=CSase B; AltName: Full=O-acetylserine (thiol)-lyase B; Short=OAS-TL B; AltName: Full=O-acetylserine sulfhydrylase B,8.287691,3.497454,4.031718,6.159759,9.691092,8.814613,11.004692,3.573532,5.612579
g_00486,0,1,P35317.1,RecName: Full=Sodium/potassium-transporting ATPase subunit alpha; Short=Na(+)/K(+) ATPase alpha subunit; AltName: Full=Sodium pump subunit alpha,5.693457,3.320777,1.398008,0.051575,0,0,0.244793,0.517621,0.034593
g_00487,0,0,Q8XCG6.1,"RecName: Full=3'(2'),5'-bisphosphate nucleotidase CysQ; AltName: Full=3'(2'),5-bisphosphonucleoside 3'(2')-phosphohydrolase; AltName: Full=3'-phosphoadenosine 5'-phosphate phosphatase; Short=PAP phosphatase",1.414833,0.789704,0.314942,1.593772,1.120367,1.40496,1.196118,0.91322,1.416874
g_00490,1,0,P38891.1,"RecName: Full=Branched-chain-amino-acid aminotransferase, mitochondrial; Short=BCAT; AltName: Full=Protein ECA39; AltName: Full=Protein TWT1; Flags: Precursor",27.858127,8.299105,5.530401,0.06691,0,0.109865,0,0,0
g_00491,0,0,A5G863.1,RecName: Full=Adenylyl-sulfate kinase; AltName: Full=APS kinase; AltName: Full=ATP adenosine-5'-phosphosulfate 3'-phosphotransferase; AltName: Full=Adenosine-5'-phosphosulfate kinase,5.12592,9.15295,5.851756,1.402363,1.210078,1.055144,0.570827,1.543889,1.290272
g_00494,0,0,O60285.1,RecName: Full=NUAK family SNF1-like kinase 1; AltName: Full=AMPK-related protein kinase 5; Short=ARK5; AltName: Full=Omphalocele kinase 1,3.522824,1.067802,1.142145,0,0,0.268874,1.322032,1.725769,0.203238
g_00495,0,0,D4GPW3.1,RecName: Full=Glucose import ATP-binding protein TsgD13,8.033281,10.537763,5.201494,178.845536,179.938306,207.155411,175.887078,157.902618,164.677491
g_00498,0,0,NA,NA,4.91389,5.943368,7.531147,1.296377,0.999426,0.854057,0.833966,0.46857,0.65575
g_00503,1,1,Q9I3N2.1,RecName: Full=Cytochrome c-type biogenesis protein CcmF,8.455222,4.609569,5.26151,15.949954,19.666364,7.94403,12.895172,10.61753,15.185245
g_00504,0,0,NA,NA,6.118528,3.979069,3.559463,0.119963,0.088833,0,0.872105,0.59607,0.057526
g_00505,0,0,Q99078.2,RecName: Full=Dual specificity protein kinase FUZ7,6.434207,1.184707,1.217705,0.048441,0.18652,0.08697,0.302211,0.055811,0
g_00510,0,1,Q9P7V8.1,RecName: Full=Probable mitochondrial phosphate carrier protein,124.044733,25.652047,22.235934,0.036199,0.066549,0.272702,0,0.028854,0.123995
g_00511,0,1,P36411.1,RecName: Full=Ras-related protein Rab-7A,26.163598,13.948151,13.422312,0.289851,0,0.250343,4.921058,5.268256,0.705549
g_00512,0,0,Q6C2S3.1,RecName: Full=WD repeat-containing protein JIP5,10.064632,4.809974,4.949318,0,0,0,0,0,0
g_00513,0,1,P71062.1,RecName: Full=Uncharacterized sugar transferase EpsL,1.775984,2.039445,3.254812,0.754115,0.14756,0.238552,0.175609,0.321962,0.402824
g_00516,1,0,NA,NA,2.606995,9.496623,8.572892,1.036726,0.458094,0.419269,1.074595,1.190226,0.865763
g_00517,0,0,Q7RYC8.1,RecName: Full=Leucine aminopeptidase 1; AltName: Full=Leucyl aminopeptidase 1; Short=LAP1; Flags: Precursor,21.536855,6.815077,3.922197,0,0.064082,0.432815,0.14482,0.316541,0.124958
g_00518,0,1,Q874I4.1,"RecName: Full=Dihydroorotate dehydrogenase (quinone), mitochondrial; Short=DHOD; Short=DHODase; Short=DHOdehase; AltName: Full=Dihydroorotate oxidase; Flags: Precursor",10.614705,2.232825,1.555587,0,0.112202,0.087317,0,0.067981,0
g_00519,0,0,P40013.1,RecName: Full=Protein BIM1,7.940456,3.03676,2.301691,0,0,0,0,0.064738,0
g_00520,0,1,NA,NA,6.188961,6.476451,6.248562,0.158951,0.297793,0.419291,0.505089,0.318672,1.079985
g_00523,0,0,P39826.1,RecName: Full=Cell division control protein 3,10.184976,2.09438,1.875248,0.246415,0.058194,0.099402,0,0,0
g_00524,1,0,NA,NA,11.608518,42.502951,45.243432,6.854843,3.176452,4.060592,4.103964,3.326122,2.509125
g_00527,0,0,NA,NA,4.335226,3.398397,1.457889,0,0,0.087308,0.65327,0.372181,0.07914
g_00533,0,0,NA,NA,29.442318,30.177385,42.408545,0.222641,0.23372,1.233654,0.44301,0.256005,0.198268
g_00534,0,1,Q04733.1,RecName: Full=Cephamycin export protein CmcT,65.395545,76.921979,79.994968,0.820488,0.600632,2.29429,0.724351,0.345434,0.16407
g_00535,1,1,Q944K2.1,RecName: Full=Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit; Short=Oligosaccharyl transferase 48 kDa subunit; AltName: Full=Protein DEFECTIVE GLYCOSYLATION 1; Flags: Precursor,6.34686,3.471517,5.670983,0.050436,0.038257,0.025344,0.993734,1.770294,0.176387
g_00536,0,1,Q11KD0.1,RecName: Full=Cytochrome c oxidase assembly protein CtaG,4.551692,8.262821,7.548419,0.245811,0.910532,0.221159,0.575088,0.74396,0.569898
g_00537,0,0,P42524.1,RecName: Full=G2/mitotic-specific cyclin-B,8.959953,3.191012,3.98922,0.104621,0,0,0.010743,0.083757,0
g_00539,0,0,Q8QHJ8.1,RecName: Full=Exportin-6; Short=Exp6,4.414317,2.366887,1.853934,0.073435,0.066384,0.095369,0.500223,0.749736,0
g_00541,1,1,NA,NA,0.886053,0.474846,0.611152,1.072209,2.285107,1.377662,1.114265,1.446525,1.673622
g_00542,0,0,Q55790.1,RecName: Full=UPF0051 protein slr0074,15.130822,23.710214,16.618157,2.404311,2.788296,2.487723,1.064388,2.459093,1.59424
g_00543,0,0,P54839.1,RecName: Full=Hydroxymethylglutaryl-CoA synthase; Short=HMG-CoA synthase; AltName: Full=3-hydroxy-3-methylglutaryl coenzyme A synthase,2.681779,3.14715,4.358008,0.129874,0.277573,0.045487,0,0,0.025418
g_00546,0,1,Q03529.1,RecName: Full=Ceramide very long chain fatty acid hydroxylase SCS7; Short=Ceramide VLCFA hydroxylase SCS7; AltName: Full=4-hydroxysphinganine ceramide fatty acyl 2-hydroxylase SCS7; AltName: Full=Dihydroceramide fatty acyl 2-hydroxylase SCS7; AltName: Full=Sphingolipid alpha-hydroxylase; AltName: Full=Suppressor of calcium sensitivity 7,38.437941,12.623485,8.387801,0.639866,0.124915,1.214135,0.381366,0.419963,0
g_00547,0,0,Q54U63.2,RecName: Full=BEACH domain-containing protein lvsC,5.227243,3.011805,2.479626,0,0.054678,0.099119,0.776591,0.78536,0.083311
g_00549,0,1,P32451.2,"RecName: Full=Biotin synthase, mitochondrial; Flags: Precursor",7.224454,1.405801,1.492256,0,0,0,0,0,0
g_00550,0,0,NA,NA,2.635235,4.437081,3.221497,96.39694,113.634385,119.215991,79.589231,80.992232,130.079895
g_00551,0,0,Q03940.1,RecName: Full=RuvB-like protein 1; Short=RUVBL1; AltName: Full=TIP49-homology protein 1; AltName: Full=TIP49a homolog,4.040469,5.926469,6.553001,0,0.215322,0.089722,0,0,0
g_00552,1,0,NA,NA,16.348429,39.705092,32.463054,2.209356,3.071377,0.73761,0.763557,3.496492,0.978801
g_00557,0,0,P32561.1,RecName: Full=Histone deacetylase RPD3; AltName: Full=Transcriptional regulatory protein RPD3,19.012779,6.42686,5.043121,0.042725,0.379275,0.428158,0.22839,0.049771,0.276633
g_00558,0,0,Q8GW29.2,RecName: Full=Cytokinin riboside 5'-monophosphate phosphoribohydrolase LOG7; AltName: Full=Protein LONELY GUY 7,4.849862,1.516953,0.788474,7.12505,5.976156,5.045347,3.621551,4.09399,9.22847
g_00559,0,1,Q57604.1,RecName: Full=Potassium channel protein 1; AltName: Full=MjK1,7.181496,17.716505,11.406129,1.794881,2.055121,0.810479,0.871445,1.292148,0.643798
g_00563,0,0,NA,NA,13.398784,0.370241,0.333111,0,0.560588,0.050135,1.241183,0.787814,0.243206
g_00564,0,1,Q8X1T3.1,RecName: Full=Pyruvate carboxylase; AltName: Full=Pyruvic carboxylase; Short=PCB,28.280751,17.925053,12.706994,0.085625,0.140189,0.241582,0.019224,0.11333,0.065602
